name,gender,sub1,sub2,sub3,sub4,lab1,lab2,year,dept,Day1,Day2,Day3,Day4,Day5,Day6,Day7,Day8,Day9,Day10,Day11,Day12,Day13,Day14,Day15,Day16,Day17,Day18,Day19,Day20,Day21,Day22,Day23,Day24,Day25,Day26,Day27,Day28,Day29,Day30,regno,password
Mala Devi @ Nisha,f,14,98,17,5,7,20,3,CI,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX03CI56,Ma1ZX720ha
Hamida Khatun,f,60,99,39,55,35,16,4,CS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04CS56,Ha1ZX3516un
Aarti,f,70,54,27,35,29,37,4,IS,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1ZX04IS56,Aa1ZX2937ti
Kanchan,f,87,20,19,83,19,23,4,ME,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1ZX04ME56,Ka1ZX1923an
Priyaki Rav,f,38,49,48,7,38,42,4,EC,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1ZX04EC56,Pr1ZX3842av
Ranu Tiwari,f,85,47,29,91,7,20,4,EE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04EE56,Ra1ZX720ri
Anita Devi,f,4,92,83,69,2,34,4,CI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1ZX04CI56,An1ZX234vi
Leelawati,f,65,94,26,38,36,5,1,CS,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01CS57,Le1ZX365ti
Manju Devi,f,49,7,45,55,33,31,1,IS,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01IS57,Ma1ZX3331vi
Kamla,f,43,8,19,44,2,27,1,ME,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01ME57,Ka1ZX227la
Arti,f,48,68,96,19,40,32,1,EC,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1ZX01EC57,Ar1ZX4032ti
Mamta,f,73,66,87,30,13,3,1,EE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01EE57,Ma1ZX133ta
Anju,f,37,67,34,59,37,24,1,CI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01CI57,An1ZX3724ju
Noor Bano,f,44,42,84,59,33,36,2,CS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX02CS57,No1ZX3336no
Saroj,f,50,72,73,26,49,23,2,IS,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX02IS57,Sa1ZX4923oj
Rosy Massey,f,96,27,60,20,39,15,2,ME,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX02ME57,Ro1ZX3915ey
Rinukanwr,f,67,46,93,13,30,36,2,EC,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1ZX02EC57,Ri1ZX3036wr
Shalu,f,23,1,92,21,40,34,2,EE,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1ZX02EE57,Sh1ZX4034lu
Sneha,f,9,7,72,15,21,33,2,CI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX02CI57,Sn1ZX2133ha
Komal,f,81,41,34,42,40,43,3,CS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX03CS57,Ko1ZX4043al
Sapna,f,91,50,26,52,48,38,3,IS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1ZX03IS57,Sa1ZX4838na
Sashi,f,64,86,36,14,48,31,3,ME,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX03ME57,Sa1ZX4831hi
Devki,f,76,22,29,6,25,44,3,EC,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX03EC57,De1ZX2544ki
Priya @ Nandani,f,48,89,19,10,38,25,3,EE,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1ZX03EE57,Pr1ZX3825ni
Pooja & His Daughter Partigya,f,80,34,94,54,38,47,3,CI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1ZX03CI57,Po1ZX3847ya
Sahin,f,35,80,52,74,45,5,4,CS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04CS57,Sa1ZX455in
Asha Kumari,f,94,34,82,9,44,10,4,IS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04IS57,As1ZX4410ri
Kusum,f,13,82,35,13,35,41,4,ME,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1ZX04ME57,Ku1ZX3541um
Archna,f,51,5,91,90,30,41,4,EC,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04EC57,Ar1ZX3041na
Himanshi @ Roshani,f,80,51,79,47,34,37,4,EE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04EE57,Hi1ZX3437ni
Anuradha,f,24,65,64,18,2,11,4,CI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04CI57,An1ZX211ha
Durga,f,30,26,82,18,45,12,1,CS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01CS58,Du1ZX4512ga
Km Sunita,f,74,74,58,14,42,13,1,IS,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01IS58,Km1ZX4213ta
Sony Jha,f,75,14,58,22,44,48,1,ME,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01ME58,So1ZX4448ha
Preety,f,30,68,46,32,47,4,1,EC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1ZX01EC58,Pr1ZX474ty
Rubina,f,83,38,95,5,12,23,1,EE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1ZX01EE58,Ru1ZX1223na
Sangeeta,f,87,72,22,14,45,26,1,CI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1ZX01CI58,Sa1ZX4526ta
Madhuri Sharma,f,31,58,45,7,44,8,2,CS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX02CS58,Ma1ZX448ma
Shabanm,f,19,78,51,85,38,47,2,IS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX02IS58,Sh1ZX3847nm
Meenu Chawla,f,41,78,27,83,3,20,2,ME,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX02ME58,Me1ZX320la
Amar Deep Kaur,f,62,94,19,79,39,22,2,EC,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1ZX02EC58,Am1ZX3922ur
Neelam,f,73,60,82,12,7,34,2,EE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1ZX02EE58,Ne1ZX734am
Smt Sunita,f,52,77,8,39,43,30,2,CI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX02CI58,Sm1ZX4330ta
Rajia,f,3,9,26,75,38,28,3,CS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX03CS58,Ra1ZX3828ia
Devi,f,3,15,45,16,40,10,3,IS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX03IS58,De1ZX4010vi
Sita,f,97,82,53,87,31,30,3,ME,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1ZX03ME58,Si1ZX3130ta
Rubi,f,16,93,62,7,42,26,3,EC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1ZX03EC58,Ru1ZX4226bi
Priyansi,f,90,70,71,64,23,19,3,EE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1ZX03EE58,Pr1ZX2319si
Nandu,f,5,63,90,48,27,6,3,CI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX03CI58,Na1ZX276du
Nazmin,f,53,63,90,98,20,43,4,CS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04CS58,Na1ZX2043in
Tripti,f,83,8,90,83,38,44,4,IS,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04IS58,Tr1ZX3844ti
Ramvati,f,80,7,39,37,10,9,4,ME,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04ME58,Ra1ZX109ti
Afsana,f,37,31,7,86,21,11,4,EC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1ZX04EC58,Af1ZX2111na
Farida Begam,f,96,26,31,18,18,9,4,EE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1ZX04EE58,Fa1ZX189am
Simran,f,19,96,83,97,30,35,4,CI,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04CI58,Si1ZX3035an
Ranita,f,12,88,23,19,38,2,1,CS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01CS59,Ra1ZX382ta
Yogita Tiwari,f,68,45,37,47,41,41,1,IS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01IS59,Yo1ZX4141ri
Asha,f,51,72,73,33,40,7,1,ME,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1ZX01ME59,As1ZX407ha
Soniya,f,6,26,82,85,39,15,1,EC,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1ZX01EC59,So1ZX3915ya
Hemlata,f,26,31,77,23,1,44,1,EE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01EE59,He1ZX144ta
Sushma,f,47,87,34,34,33,16,1,CI,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01CI59,Su1ZX3316ma
Ranjana,f,69,67,59,99,21,8,2,CS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX02CS59,Ra1ZX218na
Benjir Heena Mohd.,f,96,27,30,38,15,7,2,IS,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1ZX02IS59,Be1ZX157d.
Salma,f,71,77,14,80,43,24,2,ME,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1ZX02ME59,Sa1ZX4324ma
Rukshana,f,18,14,23,78,9,6,2,EC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1ZX02EC59,Ru1ZX96na
Palak,f,43,72,97,43,24,21,2,EE,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1ZX02EE59,Pa1ZX2421ak
Astha,f,14,78,92,76,35,42,2,CI,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1ZX02CI59,As1ZX3542ha
Fahija,f,99,91,71,6,21,48,3,CS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX03CS59,Fa1ZX2148ja
Reeta,f,37,15,55,96,25,3,3,IS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1ZX03IS59,Re1ZX253ta
Noojo Khatoon,f,50,83,59,82,7,1,3,ME,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1ZX03ME59,No1ZX71on
Chaya,f,71,20,7,92,16,44,3,EC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX03EC59,Ch1ZX1644ya
Sakila,f,89,44,37,80,33,7,3,EE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX03EE59,Sa1ZX337la
Rehana,f,89,77,21,66,35,39,3,CI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1ZX03CI59,Re1ZX3539na
Radha Devi,f,87,15,69,65,9,34,4,CS,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1ZX04CS59,Ra1ZX934vi
Kumari Komal,f,20,82,93,85,16,32,4,IS,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04IS59,Ku1ZX1632al
Neha Siddiki,f,9,97,16,17,25,8,4,ME,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1ZX04ME59,Ne1ZX258ki
Geeta,f,49,59,22,27,6,41,4,EC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04EC59,Ge1ZX641ta
Mira,f,3,74,97,51,26,38,4,EE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1ZX04EE59,Mi1ZX2638ra
Smt. Anju,f,10,21,68,90,5,23,4,CI,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1ZX04CI59,Sm1ZX523ju
Swati,f,16,49,21,7,41,8,1,CS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01CS60,Sw1ZX418ti
Roshini Praveen,f,94,74,12,37,18,32,1,IS,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01IS60,Ro1ZX1832en
Shilpa,f,22,44,65,21,39,17,1,ME,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01ME60,Sh1ZX3917pa
Sudha Kumari,f,92,6,73,25,14,45,1,EC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01EC60,Su1ZX1445ri
Afrin,f,81,37,53,81,15,13,1,EE,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01EE60,Af1ZX1513in
Sabnam,f,79,17,5,80,19,15,1,CI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1ZX01CI60,Sa1ZX1915am
Batloon W/O Garib Ulla,f,17,76,85,22,27,16,2,CS,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1ZX02CS60,Ba1ZX2716la
Anjum Devi,f,2,88,4,72,6,38,2,IS,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX02IS60,An1ZX638vi
Smt Dhapa Devi,f,78,43,38,85,41,16,2,ME,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1ZX02ME60,Sm1ZX4116vi
Yogita,f,92,13,66,2,3,16,2,EC,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1ZX02EC60,Yo1ZX316ta
Mohini,f,86,17,93,17,13,38,2,EE,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1ZX02EE60,Mo1ZX1338ni
Samsad,f,92,92,52,9,9,12,2,CI,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1ZX02CI60,Sa1ZX912ad
Sama,f,22,70,6,38,32,28,3,CS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1ZX03CS60,Sa1ZX3228ma
Maya,f,57,70,37,65,41,40,3,IS,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX03IS60,Ma1ZX4140ya
Jassi,f,96,55,21,68,9,26,3,ME,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1ZX03ME60,Ja1ZX926si
Yashoda,f,81,56,1,59,46,6,3,EC,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX03EC60,Ya1ZX466da
Susila Gudiya,f,45,43,60,14,31,37,3,EE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX03EE60,Su1ZX3137ya
Kumari Shivani,f,58,3,86,81,11,38,3,CI,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1ZX03CI60,Ku1ZX1138ni
Ramaiya,f,88,98,62,20,22,46,4,CS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04CS60,Ra1ZX2246ya
Kamli,f,87,49,36,58,38,41,4,IS,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04IS60,Ka1ZX3841li
Munbura Bibi,f,74,9,63,64,6,16,4,ME,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1ZX04ME60,Mu1ZX616bi
Laxmi,f,66,72,43,59,20,38,4,EC,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1ZX04EC60,La1ZX2038mi
Bulbul  Devi,f,14,8,35,32,31,13,4,EE,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04EE60,Bu1ZX3113vi
Radha,f,29,86,56,95,20,7,4,CI,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04CI60,Ra1ZX207ha
Rupa,f,50,93,36,89,23,26,1,CS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1ZX01CS61,Ru1ZX2326pa
Kumkum,f,78,41,33,19,39,10,1,IS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1ZX01IS61,Ku1ZX3910um
Ruksana Bano With Her Son Or Daughter,f,42,29,35,33,36,26,1,ME,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1ZX01ME61,Ru1ZX3626er
Priyanka Bagcdani D/O Gulab Bagcdani R/O 11/95 C.H,f,56,59,53,7,10,37,1,EC,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01EC61,Pr1ZX1037.H
Sweety,f,33,44,99,90,17,26,1,EE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01EE61,Sw1ZX1726ty
Gulafsa Khatun,f,24,8,6,14,21,7,1,CI,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01CI61,Gu1ZX217un
Captain,f,71,69,92,78,25,12,2,CS,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1ZX02CS61,Ca1ZX2512in
Kumari Priyanka Agarwal,f,29,67,67,15,43,17,2,IS,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1ZX02IS61,Ku1ZX4317al
Rekha @ Boby,f,53,56,79,96,21,3,2,ME,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX02ME61,Re1ZX213by
Akansha,f,48,29,16,63,48,1,2,EC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX02EC61,Ak1ZX481ha
Kritika@Kittu,f,90,11,36,12,7,21,2,EE,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX02EE61,Kr1ZX721tu
Sefali @ Sweta,f,97,11,83,12,27,49,2,CI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1ZX02CI61,Se1ZX2749ta
Khshbu,f,2,56,89,80,42,26,3,CS,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX03CS61,Kh1ZX4226bu
Heena,f,28,69,54,51,26,10,3,IS,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX03IS61,He1ZX2610na
Sunaki W/O Kallu,f,50,18,90,37,38,12,3,ME,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX03ME61,Su1ZX3812lu
Paramjeet Kaur,f,29,54,71,17,41,7,3,EC,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX03EC61,Pa1ZX417ur
Sangeet,f,15,61,86,10,28,44,3,EE,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1ZX03EE61,Sa1ZX2844et
Neelima,f,43,30,72,68,15,13,3,CI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1ZX03CI61,Ne1ZX1513ma
Deepti,f,21,81,46,47,4,44,4,CS,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1ZX04CS61,De1ZX444ti
Rajkumari,f,92,88,98,70,31,26,4,IS,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04IS61,Ra1ZX3126ri
Pooja Kanwar,f,37,90,71,33,11,49,4,ME,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1ZX04ME61,Po1ZX1149ar
Rizwana Khatun,f,36,32,46,85,18,11,4,EC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1ZX04EC61,Ri1ZX1811un
Madhuri,f,32,68,73,39,25,16,4,EE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1ZX04EE61,Ma1ZX2516ri
Gulnanj,f,77,63,26,28,31,37,4,CI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04CI61,Gu1ZX3137nj
Archana,f,77,64,21,51,37,23,1,CS,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01CS62,Ar1ZX3723na
Rajni Devi,f,34,35,48,68,32,34,1,IS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1ZX01IS62,Ra1ZX3234vi
Dipti,f,98,14,13,79,34,44,1,ME,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1ZX01ME62,Di1ZX3444ti
